"time","coolingLoad","n","Mode","CT_c","CHP_c","CP_c","Chiller_c","Tset","Twb","valveOpen","Val9","Val10","StoragePumpSignal"
5370,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5375,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5380,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5385,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5390,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5395,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5400,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5405,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5410,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5415,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5420,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5425,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5430,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5435,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5440,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5445,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5450,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5455,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5460,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5465,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5470,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5475,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5480,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5485,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5490,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5495,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5500,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5505,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5510,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5515,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5520,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5525,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5530,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5535,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5540,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5545,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5550,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5555,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5560,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5565,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5570,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5575,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5580,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5585,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5590,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5595,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5600,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5605,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5610,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5615,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5620,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5625,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5630,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5635,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5640,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5645,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5650,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5655,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5660,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5665,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5670,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5675,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5680,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5685,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5690,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5695,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5700,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5705,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5710,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5715,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5720,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5725,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5730,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5735,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5740,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5745,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5750,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5755,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5760,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5765,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5770,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5775,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5780,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5785,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5790,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5795,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5800,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5805,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5810,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5815,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5820,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5825,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5830,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5835,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5840,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5845,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5850,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5855,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5860,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5865,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5870,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5875,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5880,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5885,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5890,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5895,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5900,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5905,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5910,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5915,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5920,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5925,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5930,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5935,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5940,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5945,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5950,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5955,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5960,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5965,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5970,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5975,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5980,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5985,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5990,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
5995,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6000,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6005,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6010,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6015,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6020,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6025,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6030,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6035,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6040,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6045,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6050,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6055,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6060,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6065,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6070,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6075,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6080,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6085,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6090,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6095,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6100,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6105,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6110,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6115,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6120,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6125,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6130,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6135,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6140,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6145,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6150,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6155,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6160,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6165,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6170,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6175,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6180,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6185,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6190,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6195,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6200,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6205,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6210,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6215,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6220,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6225,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6230,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6235,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6240,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6245,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6250,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6255,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6260,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6265,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6270,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6275,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6280,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6285,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6290,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6295,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6300,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6305,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6310,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6315,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6320,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6325,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6330,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6335,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6340,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6345,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6350,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6355,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6360,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6365,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6370,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6375,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6380,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6385,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6390,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6395,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6400,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6405,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6410,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6415,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6420,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6425,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6430,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6435,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6440,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6445,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6450,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6455,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6460,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6465,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6470,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6475,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6480,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6485,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6490,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6495,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6500,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6505,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6510,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6515,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6520,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6525,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6530,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6535,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6540,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6545,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6550,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6555,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6560,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6565,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6570,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6575,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6580,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6585,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6590,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6595,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6600,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6605,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6610,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6615,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6620,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6625,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6630,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6635,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6640,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6645,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6650,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6655,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6660,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6665,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6670,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6675,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6680,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6685,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6690,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6695,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6700,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6705,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6710,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6715,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6720,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6725,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6730,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6735,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6740,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6745,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6750,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6755,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6760,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6765,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6770,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6775,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6780,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6785,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6790,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6795,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6800,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6805,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6810,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6815,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6820,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6825,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6830,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6835,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6840,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6845,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6850,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6855,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6860,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6865,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6870,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6875,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6880,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6885,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6890,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6895,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6900,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6905,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6910,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6915,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6920,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6925,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6930,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6935,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6940,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6945,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6950,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6955,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6960,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6965,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6970,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6975,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6980,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6985,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6990,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
6995,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7000,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7005,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7010,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7015,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7020,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7025,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7030,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7035,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7040,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7045,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7050,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7055,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7060,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7065,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7070,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7075,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7080,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7085,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7090,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7095,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7100,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7105,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7110,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7115,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7120,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7125,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7130,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7135,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7140,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7145,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
7150,7000000,1,2,1,1,1,1,293.0264766355844,301.15,1,1,0,0
